truck_id,source_id,source_road,generated_at_step,removed_at_step,travel_time_min,travel_distance_m,sink_id,sink_road,scenario,replication
Truck4051,1826,N105,1518,1563,45,35419.96612285012,2346,N2,S0,0
Truck2782,0,N1,1041,1564,523,418092.23368301,1338,N1,S0,0
Truck2783,1338,N1,1041,1564,523,418222.23368301045,0,N1,S0,0
Truck3895,3231,N2,1458,1564,106,84651.50366666683,3346,N207,S0,0
Truck4075,3329,N204,1524,1564,40,31360.076986546203,3237,N204,S0,0
Truck4164,2346,N2,1560,1564,4,3185.017867313915,1710,N105,S0,0
Truck2816,1710,N105,1056,1565,509,406970.3917715785,1338,N1,S0,0
Truck3948,0,N1,1476,1565,89,70624.47415992228,1356,N102,S0,0
Truck4106,3237,N204,1536,1565,29,22927.921764430062,1356,N102,S0,0
Truck2815,1338,N1,1053,1566,513,410120.4096388928,2346,N2,S0,0
Truck3025,1338,N1,1131,1566,435,347614.75952308805,1356,N102,S0,0
Truck3752,1587,N104,1404,1566,162,128852.14699253402,0,N1,S0,0
Truck3975,3511,N207,1488,1566,78,61712.07469908522,3346,N207,S0,0
Truck4144,0,N1,1551,1566,15,11286.841911431562,1710,N105,S0,0
Truck4166,3346,N207,1560,1566,6,4778.025000000019,3237,N204,S0,0
Truck3957,1574,N102,1482,1567,85,67954.89974603387,1356,N102,S0,0
Truck3952,0,N1,1479,1568,89,70624.47415992228,1356,N102,S0,0
Truck4158,0,N1,1557,1568,11,8361.824044117646,2346,N2,S0,0
Truck3035,1338,N1,1134,1569,435,347614.75952308805,1356,N102,S0,0
Truck4041,1709,N104,1512,1569,57,45539.23563910388,1587,N104,S0,0
Truck2801,1338,N1,1047,1570,523,418222.23368301045,0,N1,S0,0
Truck3909,3231,N2,1464,1570,106,84651.50366666683,3346,N207,S0,0
Truck3956,1356,N102,1482,1571,89,70624.47415992226,0,N1,S0,0
Truck2833,1338,N1,1059,1572,513,410120.4096388928,2346,N2,S0,0
Truck3039,1338,N1,1137,1572,435,347614.75952308805,1356,N102,S0,0
Truck3800,1587,N104,1422,1573,151,120750.32294841637,2346,N2,S0,0
Truck3971,1574,N102,1488,1573,85,67954.89974603387,1356,N102,S0,0
Truck4008,1587,N104,1500,1573,73,58244.67283261178,1356,N102,S0,0
Truck2847,1338,N1,1065,1574,509,407100.39177157887,1710,N105,S0,0
Truck4086,2346,N2,1530,1574,44,34814.96612285012,1826,N105,S0,0
Truck4176,0,N1,1563,1574,11,8361.824044117646,2346,N2,S0,0
Truck3365,3231,N2,1260,1575,315,251716.58903475184,2346,N2,S0,0
Truck3774,0,N1,1413,1575,162,128852.14699253405,1587,N104,S0,0
Truck4057,1709,N104,1518,1575,57,45539.23563910388,1587,N104,S0,0
Truck4172,0,N1,1560,1575,15,11286.841911431562,1710,N105,S0,0
Truck3927,3231,N2,1470,1576,106,84651.50366666683,3346,N207,S0,0
Truck4107,3329,N204,1536,1576,40,31360.076986546203,3237,N204,S0,0
Truck4138,3237,N204,1548,1577,29,22927.921764430062,1356,N102,S0,0
Truck3784,1587,N104,1416,1578,162,128852.14699253402,0,N1,S0,0
Truck4007,3511,N207,1500,1578,78,61712.07469908522,3346,N207,S0,0
Truck4014,1710,N105,1503,1578,75,59502.63224849072,1356,N102,S0,0
Truck4093,1826,N105,1533,1578,45,35419.96612285012,2346,N2,S0,0
Truck4198,3346,N207,1572,1578,6,4778.025000000019,3237,N204,S0,0
Truck2828,0,N1,1056,1579,523,418092.23368301,1338,N1,S0,0
Truck2829,1338,N1,1056,1579,523,418222.23368301045,0,N1,S0,0
Truck3989,1574,N102,1494,1579,85,67954.89974603387,1356,N102,S0,0
Truck4002,1356,N102,1500,1579,79,62522.65011580461,2346,N2,S0,0
Truck4061,1826,N105,1521,1579,58,46164.99061658157,1710,N105,S0,0
Truck3984,0,N1,1491,1580,89,70624.47415992228,1356,N102,S0,0
Truck3067,1338,N1,1146,1581,435,347614.75952308805,1356,N102,S0,0
Truck4020,1356,N102,1506,1581,75,59502.63224849069,1710,N105,S0,0
Truck4073,1709,N104,1524,1581,57,45539.23563910388,1587,N104,S0,0
Truck4097,1826,N105,1536,1581,45,35419.96612285012,2346,N2,S0,0
Truck3941,3231,N2,1476,1582,106,84651.50366666683,3346,N207,S0,0
Truck4065,1826,N105,1524,1582,58,46164.99061658157,1710,N105,S0,0
Truck3994,0,N1,1494,1583,89,70624.47415992228,1356,N102,S0,0
Truck4204,0,N1,1572,1583,11,8361.824044117646,2346,N2,S0,0
Truck3802,0,N1,1422,1584,162,128852.14699253405,1587,N104,S0,0
Truck4028,1710,N105,1509,1584,75,59502.63224849072,1356,N102,S0,0
Truck4111,1826,N105,1539,1584,45,35419.96612285012,2346,N2,S0,0
Truck2843,1338,N1,1062,1585,523,418222.23368301045,0,N1,S0,0
Truck3832,1587,N104,1434,1585,151,120750.32294841637,2346,N2,S0,0
Truck4003,1574,N102,1500,1585,85,67954.89974603387,1356,N102,S0,0
Truck4022,2346,N2,1506,1585,79,62522.65011580468,1356,N102,S0,0
Truck4079,1826,N105,1527,1585,58,46164.99061658157,1710,N105,S0,0
Truck2876,1710,N105,1077,1586,509,406970.3917715785,1338,N1,S0,0
Truck3085,1338,N1,1152,1587,435,347614.75952308805,1356,N102,S0,0
Truck3396,2346,N2,1272,1587,315,251460.58903475184,3231,N2,S0,0
Truck4032,1710,N105,1512,1587,75,59502.63224849072,1356,N102,S0,0
Truck4082,1710,N105,1530,1587,57,45559.99061658157,1826,N105,S0,0
Truck4089,1709,N104,1530,1587,57,45539.23563910388,1587,N104,S0,0
Truck2846,0,N1,1065,1588,523,418092.23368301,1338,N1,S0,0
Truck3959,3231,N2,1482,1588,106,84651.50366666683,3346,N207,S0,0
Truck4083,1826,N105,1530,1588,58,46164.99061658157,1710,N105,S0,0
Truck4139,3329,N204,1548,1588,40,31360.076986546203,3237,N204,S0,0
Truck2880,1710,N105,1080,1589,509,406970.3917715785,1338,N1,S0,0
Truck4012,0,N1,1500,1589,89,70624.47415992228,1356,N102,S0,0
Truck4170,3237,N204,1560,1589,29,22927.921764430062,1356,N102,S0,0
Truck2879,1338,N1,1077,1590,513,410120.4096388928,2346,N2,S0,0
Truck4039,3511,N207,1512,1590,78,61712.07469908522,3346,N207,S0,0
Truck4046,1710,N105,1515,1590,75,59502.63224849072,1356,N102,S0,0
Truck4125,1826,N105,1545,1590,45,35419.96612285012,2346,N2,S0,0
Truck4230,3346,N207,1584,1590,6,4778.025000000019,3237,N204,S0,0
Truck3854,1710,N105,1443,1591,148,117730.30508110247,1587,N104,S0,0
Truck4021,1574,N102,1506,1591,85,67954.89974603387,1356,N102,S0,0
Truck4016,0,N1,1503,1592,89,70624.47415992228,1356,N102,S0,0
Truck2884,2346,N2,1080,1593,513,409990.40963889327,1338,N1,S0,0
Truck4096,1710,N105,1536,1593,57,45559.99061658157,1826,N105,S0,0
Truck4105,1709,N104,1536,1593,57,45539.23563910388,1587,N104,S0,0
Truck4129,1826,N105,1548,1593,45,35419.96612285012,2346,N2,S0,0
Truck4218,0,N1,1578,1593,15,11286.841911431562,1710,N105,S0,0
Truck3973,3231,N2,1488,1594,106,84651.50366666683,3346,N207,S0,0
Truck4143,1826,N105,1551,1596,45,35419.96612285012,2346,N2,S0,0
Truck2874,0,N1,1074,1597,523,418092.23368301,1338,N1,S0,0
Truck4034,1356,N102,1512,1597,85,67405.89974603386,1574,N102,S0,0
Truck4035,1574,N102,1512,1597,85,67954.89974603387,1356,N102,S0,0
Truck2911,1338,N1,1089,1598,509,407100.39177157887,1710,N105,S0,0
Truck4150,2346,N2,1554,1598,44,34814.96612285012,1826,N105,S0,0
Truck4121,1709,N104,1542,1599,57,45539.23563910388,1587,N104,S0,0
Truck4147,1826,N105,1554,1599,45,35419.96612285012,2346,N2,S0,0
Truck4224,1710,N105,1584,1599,15,11286.841911431562,0,N1,S0,0
Truck3991,3231,N2,1494,1600,106,84651.50366666683,3346,N207,S0,0
Truck4115,1826,N105,1542,1600,58,46164.99061658157,1710,N105,S0,0
Truck4171,3329,N204,1560,1600,40,31360.076986546203,3237,N204,S0,0
Truck4260,2346,N2,1596,1600,4,3185.017867313915,1710,N105,S0,0
Truck4194,1356,N102,1572,1601,29,22927.92176443006,3237,N204,S0,0
Truck4202,3237,N204,1572,1601,29,22927.921764430062,1356,N102,S0,0
Truck4250,0,N1,1590,1601,11,8361.824044117646,2346,N2,S0,0
Truck4071,3511,N207,1524,1602,78,61712.07469908522,3346,N207,S0,0
Truck4157,1826,N105,1557,1602,45,35419.96612285012,2346,N2,S0,0
Truck4240,0,N1,1587,1602,15,11286.841911431562,1710,N105,S0,0
Truck4262,3346,N207,1596,1602,6,4778.025000000019,3237,N204,S0,0
Truck2892,0,N1,1080,1603,523,418092.23368301,1338,N1,S0,0
Truck3880,1587,N104,1452,1603,151,120750.32294841637,2346,N2,S0,0
Truck4053,1574,N102,1518,1603,85,67954.89974603387,1356,N102,S0,0
Truck4068,2346,N2,1524,1603,79,62522.65011580468,1356,N102,S0,0
Truck4084,1356,N102,1530,1603,73,58244.67283261179,1587,N104,S0,0
Truck2916,2346,N2,1092,1605,513,409990.40963889327,1338,N1,S0,0
Truck3320,1587,N104,1242,1605,363,289854.08669047634,1338,N1,S0,0
Truck4137,1709,N104,1548,1605,57,45539.23563910388,1587,N104,S0,0
Truck4161,1826,N105,1560,1605,45,35419.96612285012,2346,N2,S0,0
Truck3890,1710,N105,1458,1606,148,117730.30508110247,1587,N104,S0,0
Truck4005,3231,N2,1500,1606,106,84651.50366666683,3346,N207,S0,0
Truck4278,2346,N2,1602,1606,4,3185.017867313915,1710,N105,S0,0
Truck4268,0,N1,1596,1607,11,8361.824044117646,2346,N2,S0,0
Truck2929,1338,N1,1095,1608,513,410120.4096388928,2346,N2,S0,0
Truck3135,1338,N1,1173,1608,435,347614.75952308805,1356,N102,S0,0
Truck4092,1710,N105,1533,1608,75,59502.63224849072,1356,N102,S0,0
Truck4175,1826,N105,1563,1608,45,35419.96612285012,2346,N2,S0,0
Truck3896,1587,N104,1458,1609,151,120750.32294841637,2346,N2,S0,0
Truck4067,1574,N102,1524,1609,85,67954.89974603387,1356,N102,S0,0
Truck2943,1338,N1,1101,1610,509,407100.39177157887,1710,N105,S0,0
Truck3870,0,N1,1449,1611,162,128852.14699253405,1587,N104,S0,0
Truck4152,1587,N104,1554,1611,57,45419.235639103885,1709,N104,S0,0
Truck4153,1709,N104,1554,1611,57,45539.23563910388,1587,N104,S0,0
Truck4179,1826,N105,1566,1611,45,35419.96612285012,2346,N2,S0,0
Truck4256,1710,N105,1596,1611,15,11286.841911431562,0,N1,S0,0
Truck4023,3231,N2,1506,1612,106,84651.50366666683,3346,N207,S0,0
Truck4203,3329,N204,1572,1612,40,31360.076986546203,3237,N204,S0,0
Truck4292,2346,N2,1608,1612,4,3185.017867313915,1710,N105,S0,0
Truck4066,1356,N102,1524,1613,89,70624.47415992226,0,N1,S0,0
Truck4234,3237,N204,1584,1613,29,22927.921764430062,1356,N102,S0,0
Truck4282,0,N1,1602,1613,11,8361.824044117646,2346,N2,S0,0
Truck3153,1338,N1,1179,1614,435,347614.75952308805,1356,N102,S0,0
Truck4103,3511,N207,1536,1614,78,61712.07469908522,3346,N207,S0,0
Truck4110,1710,N105,1539,1614,75,59502.63224849072,1356,N102,S0,0
Truck4189,1826,N105,1569,1614,45,35419.96612285012,2346,N2,S0,0
Truck4270,1710,N105,1599,1614,15,11286.841911431562,0,N1,S0,0
Truck4294,3346,N207,1608,1614,6,4778.025000000019,3237,N204,S0,0
Truck2924,0,N1,1092,1615,523,418092.23368301,1338,N1,S0,0
Truck3908,2346,N2,1464,1615,151,120750.32294841648,1587,N104,S0,0
Truck3912,1587,N104,1464,1615,151,120750.32294841637,2346,N2,S0,0
Truck4085,1574,N102,1530,1615,85,67954.89974603387,1356,N102,S0,0
Truck4098,1356,N102,1536,1615,79,62522.65011580461,2346,N2,S0,0
Truck4080,0,N1,1527,1616,89,70624.47415992228,1356,N102,S0,0
Truck2957,1338,N1,1104,1617,513,410120.4096388928,2346,N2,S0,0
Truck4114,1710,N105,1542,1617,75,59502.63224849072,1356,N102,S0,0
Truck4169,1709,N104,1560,1617,57,45539.23563910388,1587,N104,S0,0
Truck4193,1826,N105,1572,1617,45,35419.96612285012,2346,N2,S0,0
Truck3928,1587,N104,1470,1618,148,117730.30508110246,1710,N105,S0,0
Truck4037,3231,N2,1512,1618,106,84651.50366666683,3346,N207,S0,0
Truck4300,0,N1,1608,1619,11,8361.824044117646,2346,N2,S0,0
Truck4207,1826,N105,1575,1620,45,35419.96612285012,2346,N2,S0,0
Truck4099,1574,N102,1536,1621,85,67954.89974603387,1356,N102,S0,0
Truck2972,1710,N105,1113,1622,509,406970.3917715785,1338,N1,S0,0
Truck4094,0,N1,1533,1622,89,70624.47415992228,1356,N102,S0,0
Truck4214,2346,N2,1578,1622,44,34814.96612285012,1826,N105,S0,0
Truck3181,1338,N1,1188,1623,435,347614.75952308805,1356,N102,S0,0
Truck4185,1709,N104,1566,1623,57,45539.23563910388,1587,N104,S0,0
Truck4211,1826,N105,1578,1623,45,35419.96612285012,2346,N2,S0,0
Truck4055,3231,N2,1518,1624,106,84651.50366666683,3346,N207,S0,0
Truck4235,3329,N204,1584,1624,40,31360.076986546203,3237,N204,S0,0
Truck2989,1338,N1,1116,1625,509,407100.39177157887,1710,N105,S0,0
Truck4108,0,N1,1536,1625,89,70624.47415992228,1356,N102,S0,0
Truck4266,3237,N204,1596,1625,29,22927.921764430062,1356,N102,S0,0
Truck4135,3511,N207,1548,1626,78,61712.07469908522,3346,N207,S0,0
Truck4142,1710,N105,1551,1626,75,59502.63224849072,1356,N102,S0,0
Truck4221,1826,N105,1581,1626,45,35419.96612285012,2346,N2,S0,0
Truck4304,0,N1,1611,1626,15,11286.841911431562,1710,N105,S0,0
Truck4117,1574,N102,1542,1627,85,67954.89974603387,1356,N102,S0,0
Truck4148,1356,N102,1554,1627,73,58244.67283261179,1587,N104,S0,0
Truck4228,2346,N2,1584,1628,44,34814.96612285012,1826,N105,S0,0
Truck3188,1356,N102,1194,1629,435,347484.759523088,1338,N1,S0,0
Truck3195,1338,N1,1194,1629,435,347614.75952308805,1356,N102,S0,0
Truck4192,1710,N105,1572,1629,57,45559.99061658157,1826,N105,S0,0
Truck4201,1709,N104,1572,1629,57,45539.23563910388,1587,N104,S0,0
Truck4225,1826,N105,1584,1629,45,35419.96612285012,2346,N2,S0,0
Truck3954,1710,N105,1482,1630,148,117730.30508110247,1587,N104,S0,0
Truck4338,1710,N105,1626,1630,4,3185.0178673139153,2346,N2,S0,0
Truck4116,1356,N102,1542,1631,89,70624.47415992226,0,N1,S0,0
Truck4276,1356,N102,1602,1631,29,22927.92176443006,3237,N204,S0,0
Truck2993,1338,N1,1119,1632,513,410120.4096388928,2346,N2,S0,0
Truck4156,1710,N105,1557,1632,75,59502.63224849072,1356,N102,S0,0
Truck4239,1826,N105,1587,1632,45,35419.96612285012,2346,N2,S0,0
Truck2971,1338,N1,1110,1633,523,418222.23368301045,0,N1,S0,0
Truck3964,1710,N105,1485,1633,148,117730.30508110247,1587,N104,S0,0
Truck4131,1574,N102,1548,1633,85,67954.89974603387,1356,N102,S0,0
Truck4336,0,N1,1623,1634,11,8361.824044117646,2346,N2,S0,0
Truck4160,1710,N105,1560,1635,75,59502.63224849072,1356,N102,S0,0
Truck4217,1709,N104,1578,1635,57,45539.23563910388,1587,N104,S0,0
Truck4243,1826,N105,1590,1635,45,35419.96612285012,2346,N2,S0,0
Truck4320,1710,N105,1620,1635,15,11286.841911431562,0,N1,S0,0
Truck4087,3231,N2,1530,1636,106,84651.50366666683,3346,N207,S0,0
Truck4267,3329,N204,1596,1636,40,31360.076986546203,3237,N204,S0,0
Truck4298,3237,N204,1608,1637,29,22927.921764430062,1356,N102,S0,0
Truck3217,1338,N1,1203,1638,435,347614.75952308805,1356,N102,S0,0
Truck4167,3511,N207,1560,1638,78,61712.07469908522,3346,N207,S0,0
Truck4253,1826,N105,1593,1638,45,35419.96612285012,2346,N2,S0,0
Truck4358,3346,N207,1632,1638,6,4778.025000000019,3237,N204,S0,0
Truck4362,3237,N204,1632,1638,6,4778.025000000019,3346,N207,S0,0
Truck3976,1587,N104,1488,1639,151,120750.32294841637,2346,N2,S0,0
Truck4149,1574,N102,1554,1639,85,67954.89974603387,1356,N102,S0,0
Truck4162,1356,N102,1560,1639,79,62522.65011580461,2346,N2,S0,0
Truck4180,1356,N102,1566,1639,73,58244.67283261179,1587,N104,S0,0
Truck3022,1710,N105,1131,1640,509,406970.3917715785,1338,N1,S0,0
Truck3021,1338,N1,1128,1641,513,410120.4096388928,2346,N2,S0,0
Truck4233,1709,N104,1584,1641,57,45539.23563910388,1587,N104,S0,0
Truck4257,1826,N105,1596,1641,45,35419.96612285012,2346,N2,S0,0
Truck4101,3231,N2,1536,1642,106,84651.50366666683,3346,N207,S0,0
Truck4154,0,N1,1554,1643,89,70624.47415992228,1356,N102,S0,0
Truck3231,1338,N1,1209,1644,435,347614.75952308805,1356,N102,S0,0
Truck4188,1710,N105,1569,1644,75,59502.63224849072,1356,N102,S0,0
Truck4271,1826,N105,1599,1644,45,35419.96612285012,2346,N2,S0,0
Truck4163,1574,N102,1560,1645,85,67954.89974603387,1356,N102,S0,0
Truck4182,2346,N2,1566,1645,79,62522.65011580468,1356,N102,S0,0
Truck3234,1356,N102,1212,1647,435,347484.759523088,1338,N1,S0,0
Truck3245,1338,N1,1212,1647,435,347614.75952308805,1356,N102,S0,0
Truck4242,1710,N105,1590,1647,57,45559.99061658157,1826,N105,S0,0
Truck4249,1709,N104,1590,1647,57,45539.23563910388,1587,N104,S0,0
Truck4275,1826,N105,1602,1647,45,35419.96612285012,2346,N2,S0,0
Truck4364,0,N1,1632,1647,15,11286.841911431562,1710,N105,S0,0
Truck4119,3231,N2,1542,1648,106,84651.50366666683,3346,N207,S0,0
Truck4299,3329,N204,1608,1648,40,31360.076986546203,3237,N204,S0,0
Truck4330,3237,N204,1620,1649,29,22927.921764430062,1356,N102,S0,0
Truck4199,3511,N207,1572,1650,78,61712.07469908522,3346,N207,S0,0
Truck4206,1710,N105,1575,1650,75,59502.63224849072,1356,N102,S0,0
Truck4285,1826,N105,1605,1650,45,35419.96612285012,2346,N2,S0,0
Truck4390,3346,N207,1644,1650,6,4778.025000000019,3237,N204,S0,0
Truck4394,3237,N204,1644,1650,6,4778.025000000019,3346,N207,S0,0
Truck4181,1574,N102,1566,1651,85,67954.89974603387,1356,N102,S0,0
Truck4196,2346,N2,1572,1651,79,62522.65011580468,1356,N102,S0,0
Truck4216,1587,N104,1578,1651,73,58244.67283261178,1356,N102,S0,0
Truck3057,1338,N1,1143,1652,509,407100.39177157887,1710,N105,S0,0
Truck4382,0,N1,1641,1652,11,8361.824044117646,2346,N2,S0,0
Truck3252,1356,N102,1218,1653,435,347484.759523088,1338,N1,S0,0
Truck4212,1356,N102,1578,1653,75,59502.63224849069,1710,N105,S0,0
Truck4265,1709,N104,1596,1653,57,45539.23563910388,1587,N104,S0,0
Truck4289,1826,N105,1608,1653,45,35419.96612285012,2346,N2,S0,0
Truck4378,0,N1,1638,1653,15,11286.841911431562,1710,N105,S0,0
Truck4133,3231,N2,1548,1654,106,84651.50366666683,3346,N207,S0,0
Truck4186,0,N1,1566,1655,89,70624.47415992228,1356,N102,S0,0
Truck3992,1587,N104,1494,1656,162,128852.14699253402,0,N1,S0,0
Truck4195,1574,N102,1572,1657,85,67954.89974603387,1356,N102,S0,0
Truck3277,1338,N1,1224,1659,435,347614.75952308805,1356,N102,S0,0
Truck4281,1709,N104,1602,1659,57,45539.23563910388,1587,N104,S0,0
Truck4307,1826,N105,1614,1659,45,35419.96612285012,2346,N2,S0,0
Truck4396,0,N1,1644,1659,15,11286.841911431562,1710,N105,S0,0
Truck4151,3231,N2,1554,1660,106,84651.50366666683,3346,N207,S0,0
Truck4331,3329,N204,1620,1660,40,31360.076986546203,3237,N204,S0,0
Truck4354,1356,N102,1632,1661,29,22927.92176443006,3237,N204,S0,0
Truck3071,1338,N1,1149,1662,513,410120.4096388928,2346,N2,S0,0
Truck3473,1338,N1,1299,1662,363,289984.0866904762,1587,N104,S0,0
Truck4231,3511,N207,1584,1662,78,61712.07469908522,3346,N207,S0,0
Truck4238,1710,N105,1587,1662,75,59502.63224849072,1356,N102,S0,0
Truck4400,0,N1,1647,1662,15,11286.841911431562,1710,N105,S0,0
Truck4422,3346,N207,1656,1662,6,4778.025000000019,3237,N204,S0,0
Truck4040,1587,N104,1512,1663,151,120750.32294841637,2346,N2,S0,0
Truck4213,1574,N102,1578,1663,85,67954.89974603387,1356,N102,S0,0
Truck4226,1356,N102,1584,1663,79,62522.65011580461,2346,N2,S0,0
Truck4430,1710,N105,1659,1663,4,3185.0178673139153,2346,N2,S0,0
Truck3089,1338,N1,1155,1664,509,407100.39177157887,1710,N105,S0,0
Truck4208,0,N1,1575,1664,89,70624.47415992228,1356,N102,S0,0
Truck4414,0,N1,1653,1664,11,8361.824044117646,2346,N2,S0,0
Truck3480,1587,N104,1302,1665,363,289854.08669047634,1338,N1,S0,0
Truck3483,1338,N1,1302,1665,363,289984.0866904762,1587,N104,S0,0
Truck4244,1356,N102,1590,1665,75,59502.63224849069,1710,N105,S0,0
Truck4297,1709,N104,1608,1665,57,45539.23563910388,1587,N104,S0,0
Truck4321,1826,N105,1620,1665,45,35419.96612285012,2346,N2,S0,0
Truck4165,3231,N2,1560,1666,106,84651.50366666683,3346,N207,S0,0
Truck3090,1710,N105,1158,1667,509,406970.3917715785,1338,N1,S0,0
Truck3295,1338,N1,1233,1668,435,347614.75952308805,1356,N102,S0,0
Truck4252,1710,N105,1593,1668,75,59502.63224849072,1356,N102,S0,0
Truck4302,1710,N105,1611,1668,57,45559.99061658157,1826,N105,S0,0
Truck4335,1826,N105,1623,1668,45,35419.96612285012,2346,N2,S0,0
Truck4056,1587,N104,1518,1669,151,120750.32294841637,2346,N2,S0,0
Truck4227,1574,N102,1584,1669,85,67954.89974603387,1356,N102,S0,0
Truck4303,1826,N105,1611,1669,58,46164.99061658157,1710,N105,S0,0
Truck4222,0,N1,1581,1670,89,70624.47415992228,1356,N102,S0,0
Truck3099,1338,N1,1158,1671,513,410120.4096388928,2346,N2,S0,0
Truck3620,2346,N2,1356,1671,315,251460.58903475184,3231,N2,S0,0
Truck4312,1587,N104,1614,1671,57,45419.235639103885,1709,N104,S0,0
Truck4313,1709,N104,1614,1671,57,45539.23563910388,1587,N104,S0,0
Truck4339,1826,N105,1626,1671,45,35419.96612285012,2346,N2,S0,0
Truck4183,3231,N2,1566,1672,106,84651.50366666683,3346,N207,S0,0
Truck4363,3329,N204,1632,1672,40,31360.076986546203,3237,N204,S0,0
Truck4236,0,N1,1584,1673,89,70624.47415992228,1356,N102,S0,0
Truck4442,0,N1,1662,1673,11,8361.824044117646,2346,N2,S0,0
Truck3313,1338,N1,1239,1674,435,347614.75952308805,1356,N102,S0,0
Truck4263,3511,N207,1596,1674,78,61712.07469908522,3346,N207,S0,0
Truck4349,1826,N105,1629,1674,45,35419.96612285012,2346,N2,S0,0
Truck4454,3346,N207,1668,1674,6,4778.025000000019,3237,N204,S0,0
Truck4072,1587,N104,1524,1675,151,120750.32294841637,2346,N2,S0,0
Truck4245,1574,N102,1590,1675,85,67954.89974603387,1356,N102,S0,0
Truck4258,1356,N102,1596,1675,79,62522.65011580461,2346,N2,S0,0
Truck4317,1826,N105,1617,1675,58,46164.99061658157,1710,N105,S0,0
Truck3121,1338,N1,1167,1676,509,407100.39177157887,1710,N105,S0,0
Truck3512,1587,N104,1314,1677,363,289854.08669047634,1338,N1,S0,0
Truck3638,2346,N2,1362,1677,315,251460.58903475184,3231,N2,S0,0
Truck4329,1709,N104,1620,1677,57,45539.23563910388,1587,N104,S0,0
Truck4353,1826,N105,1632,1677,45,35419.96612285012,2346,N2,S0,0
Truck3088,0,N1,1155,1678,523,418092.23368301,1338,N1,S0,0
Truck4197,3231,N2,1572,1678,106,84651.50366666683,3346,N207,S0,0
Truck4466,1710,N105,1674,1678,4,3185.0178673139153,2346,N2,S0,0
Truck4470,2346,N2,1674,1678,4,3185.017867313915,1710,N105,S0,0
Truck3131,1338,N1,1170,1679,509,407100.39177157887,1710,N105,S0,0
Truck4444,1710,N105,1665,1680,15,11286.841911431562,0,N1,S0,0
Truck4259,1574,N102,1596,1681,85,67954.89974603387,1356,N102,S0,0
Truck4290,1356,N102,1608,1681,73,58244.67283261179,1587,N104,S0,0
Truck4288,1710,N105,1608,1683,75,59502.63224849072,1356,N102,S0,0
Truck4345,1709,N104,1626,1683,57,45539.23563910388,1587,N104,S0,0
Truck4371,1826,N105,1638,1683,45,35419.96612285012,2346,N2,S0,0
Truck3103,1338,N1,1161,1684,523,418222.23368301045,0,N1,S0,0
Truck4104,1587,N104,1536,1684,148,117730.30508110246,1710,N105,S0,0
Truck4215,3231,N2,1578,1684,106,84651.50366666683,3346,N207,S0,0
Truck4395,3329,N204,1644,1684,40,31360.076986546203,3237,N204,S0,0
Truck4484,2346,N2,1680,1684,4,3185.017867313915,1710,N105,S0,0
Truck3149,1338,N1,1176,1685,509,407100.39177157887,1710,N105,S0,0
Truck4418,1356,N102,1656,1685,29,22927.92176443006,3237,N204,S0,0
Truck4426,3237,N204,1656,1685,29,22927.921764430062,1356,N102,S0,0
Truck3345,1338,N1,1251,1686,435,347614.75952308805,1356,N102,S0,0
Truck4295,3511,N207,1608,1686,78,61712.07469908522,3346,N207,S0,0
Truck4381,1826,N105,1641,1686,45,35419.96612285012,2346,N2,S0,0
Truck4486,3346,N207,1680,1686,6,4778.025000000019,3237,N204,S0,0
Truck4277,1574,N102,1602,1687,85,67954.89974603387,1356,N102,S0,0
Truck3671,3231,N2,1374,1689,315,251716.58903475184,2346,N2,S0,0
Truck4306,1710,N105,1614,1689,75,59502.63224849072,1356,N102,S0,0
Truck4361,1709,N104,1632,1689,57,45539.23563910388,1587,N104,S0,0
Truck4120,1587,N104,1542,1690,148,117730.30508110246,1710,N105,S0,0
