road,chainage,lrp,lat,lon,gap,type,name,id,length,type_simple,LRPName,length_bmms,condition,name_bmms
N1,8.011,LRP008a,23.7021111,90.5157778,BS,Bridge,Kachpur bridge,14,7.324999999999999,Bridge,LRP008a,7.324999999999999,D,.
N1,8.429,LRP008b,23.7045833,90.5188327,BE,Bridge,Bridge end,15,20.49904411764706,Bridge,LRP008b,20.49904411764706,D,Kanch pur Bridge.
N1,8.503,LRP009,23.7050278,90.5193327,,KmPost,"Chittagong 251 km,Comilla 84 km",16,73.99999999999984,KmPost,,,,
N1,8.763,LRP009a,23.7060833,90.5215271,,"SideRoad,Left",Road to Sylhet (N2),17,259.9999999999998,"SideRoad,Left",LRP009a,11.624104046242774,D,.
N1,9.503,LRP010,23.7025278,90.5273882,,KmPost,Km post missing,18,740.0000000000002,KmPost,,,,
N1,9.615,LRP010a,23.7015278,90.5281938,,Culvert,Box culvert,19,112.0000000000001,Culvert,LRP010a,15.930758620689655,D,Fulbaria Bridge(Left)
N1,9.963,LRP010b,23.6998608,90.5307216,,Culvert,Box culvert,20,347.999999999999,Culvert,LRP010b,12.80155737704918,D,NOYAPARA CULVERT
N1,10.377,LRP010c,23.6974163,90.5337774,,Culvert,Box culvert,21,414.0000000000015,Culvert,LRP010c,4.15,D,ADUPUR CULVERT
N1,10.503,LRP011,23.6966386,90.5348052,,KmPost,Km post missing,22,125.99999999999945,KmPost,,,,
N1,10.885,LRP011a,23.6943608,90.5376108,,Culvert,Box culvert,23,381.99999999999966,Culvert,LRP011a,12.8524025974026,D,NAYABARI KASPUR BOX CULVERT
N1,11.313,LRP011b,23.6922774,90.5410552,,Culvert,Box culvert,24,428.0000000000008,Culvert,LRP011b,14.081509433962266,D,BINGUL SLAB CULVERT
N1,11.497,LRP012,23.6918052,90.5426108,,KmPost,"Chittagong 248 km,Comilla 81 km",25,183.99999999999926,KmPost,,,,
N1,11.745,LRP012a,23.6911108,90.5448886,BS,Bridge,Bridge start,26,14.478867313915858,Bridge,LRP012a,14.478867313915858,D,KHAS PARA BOX CULVERT
N1,11.771,LRP012b,23.6910552,90.5451386,BE,Bridge,Bridge end,27,11.538999999999998,Bridge,LRP012b,11.538999999999998,D,DAWAN BAG BOX CULVERT
N1,11.936,LRP012c,23.6904163,90.546583,,"SideRoad,Right",Right to Syedpur (R113) left to Joydebpur N105),28,164.99999999999915,"SideRoad,Right",LRP012c,10.396875,D,NASHADPUR BOX CULVERT
N1,12.524,LRP013,23.6865274,90.5504167,,KmPost,"Ctg 247 km,Comilla 80 km",29,587.9999999999992,KmPost,,,,
N1,12.672,LRP013a,23.6854997,90.5512778,,Culvert,Box culvert,30,148.00000000000148,Culvert,LRP013a,5.6,D,Madanpur Bridge.(L)
N1,13.524,LRP014,23.678166,90.5556111,,KmPost,Km post missing,31,851.9999999999985,KmPost,,,,
N1,14.524,LRP015,23.670916,90.5597778,,KmPost,Km post missing,32,1000.0,KmPost,,,,
N1,14.563,LRP015a,23.6705827,90.5599722,,Culvert,Box culvert,33,39.00000000000148,Culvert,LRP015a,15.885675675675676,D,CHANDORA CULVERT
N1,15.524,LRP016,23.6628333,90.5641111,,KmPost,Km post missing,34,960.9999999999985,KmPost,,,,
N1,15.935,LRP016a,23.6604167,90.5671104,,"SideRoad,Right",Road to MinanbariZ1061),35,411.00000000000136,"SideRoad,Right",LRP016a,15.506954732510286,D,BANTI BOX CULVERT
N1,16.242,LRP016b,23.6591111,90.5697216,BS,Bridge,Langalbandhu bridge,36,11.682068965517242,Bridge,LRP016b,11.682068965517242,D,NEEMTOLI BRIDGE
N1,16.402,LRP016c,23.6583056,90.5709993,BE,Bridge,Bridge end,37,7.243999999999999,Bridge,LRP016c,7.243999999999999,D,NURUTAL BOX CUL
N1,16.524,LRP017,23.6575,90.5719716,,KmPost,Km post missing,38,121.99999999999989,KmPost,,,,
N1,16.831,LRP017a,23.6559722,90.5743327,BS,Bridge,Bridge start,39,15.144881516587676,Bridge,LRP017a,15.144881516587676,D,.
N1,16.852,LRP017b,23.6559167,90.5745271,BE,Bridge,Bridge end,40,15.196555555555555,Bridge,LRP017b,15.196555555555555,D,.
N1,17.204,LRP017c,23.6540556,90.5772771,BS,Bridge,Bridge start,41,8.497799999999998,Bridge,LRP017c,8.497799999999998,D,SHIMOLIA
N1,17.234,LRP017d,23.6539167,90.5774993,BE,Bridge,Bridge end,42,11.442857142857145,Bridge,LRP017d,11.442857142857145,D,.
N1,17.524,LRP018,23.6525278,90.5798882,,KmPost,Km post missing,43,289.99999999999915,KmPost,,,,
N1,17.863,LRP018a,23.6508889,90.5826382,BS,Bridge,Bridge start,44,6.0,Bridge,LRP018a,6.0,D,Darikandi Bridge (L)
N1,17.904,LRP018b,23.6506944,90.5829993,BE,Bridge,Bridge end,45,11.44093023255814,Bridge,LRP018b,11.44093023255814,D,Darikandi Bridge (R)
N1,18.524,LRP019,23.6476108,90.588083,,KmPost,Km post missing,46,620.000000000001,KmPost,,,,
N1,18.878,LRP019a,23.6449441,90.5899163,,Culvert,Box culvert,47,353.9999999999992,Culvert,LRP019a,5.125,D,.
N1,19.521,LRP019b,23.6397497,90.5926941,,Culvert,Box culvert,48,643.0000000000007,Culvert,LRP019b,32.3065,D,Railway Flyover
N1,19.524,LRP020,23.6396941,90.5927219,,KmPost,Km post missing,49,3.0000000000001137,KmPost,,,,
N1,20.044,LRP020a,23.6358608,90.5948052,,"SideRoad,Left",Left to Sonargaon (Z1089) Right to Morgrapara ( Z1066),50,519.9999999999995,"SideRoad,Left",LRP020a,17.791257485029938,D,KRIBORDI BOX CULVERT
N1,20.342,LRP020b,23.6341108,90.5970274,BS,Bridge,Bridge start,51,13.226486486486486,Bridge,LRP020b,13.226486486486486,D,Hashara-2 Bridge
N1,20.442,LRP020c,23.6335552,90.5976941,BE,Bridge,Bridge end,52,51.874489795918365,Bridge,LRP020c,51.874489795918365,D,.
