road,chainage,lrp,lat,lon,gap,type,name,id,length,type_simple,LRPName,length_bmms,condition,name_bmms,model_type,geometry
R371,34.904,LRP036a,24.95675,90.25875,,Culvert,Box Culvert,14598,139.0000000000029,Culvert,LRP036a,6.8,D,Baushia bazar Bridge( L ),link,POINT (90.25875 24.95675)
R371,35.084,LRP036b,24.95775,90.2573611,,Culvert,Box Culvert,14599,179.99999999999972,Culvert,LRP036b,9.129117647058823,D,Baushia bazar Bridge ( R ),link,POINT (90.2573611 24.95775)
R371,35.785,LRP037,24.9611944,90.2515833,,KmPost,Sherpur 27 km,14600,700.9999999999934,KmPost,,,,,link,POINT (90.2515833 24.9611944)
R371,36.064,LRP037a,24.9627778,90.2466663,,Culvert,Box Culvert,14601,279.00000000000347,Culvert,LRP037a,52.22345679012345,D,Daudkandi Bridge.,link,POINT (90.2466663 24.9627778)
R371,36.785,LRP038,24.9648056,90.242833,,KmPost,Sherpur 26 km,14602,720.9999999999966,KmPost,,,,,link,POINT (90.242833 24.9648056)
R371,37.179,LRP038a,24.96625,90.2393052,,Culvert,Box culvert,14603,394.00000000000546,Culvert,LRP038a,22.162142857142854,D,Bala Nagar Bridge,link,POINT (90.2393052 24.96625)
R371,37.785,LRP039,24.9678049,90.2335274,,KmPost,Sherpur 25 km,14604,605.9999999999945,KmPost,,,,,link,POINT (90.2335274 24.9678049)
R371,38.201,LRP039a,24.9691382,90.2297216,,Culvert,Box Culvert,14605,416.0000000000039,Culvert,LRP039a,24.127439024390245,D,KARAR CHAR CULVERT (2),link,POINT (90.2297216 24.9691382)
R371,38.77,LRP040,24.9689716,90.2248882,,KmPost,Sherpur 24 km,14606,569.0000000000026,KmPost,,,,,link,POINT (90.2248882 24.9689716)
R371,39.42,LRP040a,24.9669993,90.2218049,,Culvert,Box Culvert,14607,649.9999999999986,Culvert,LRP040a,17.093478260869563,D,PATUAR PAR CULVERT,link,POINT (90.2218049 24.9669993)
R371,39.77,LRP040b,24.9652222,90.219166,,Culvert,Box Culvert,14608,350.0000000000014,Culvert,LRP040b,11.66888888888889,D,BARAITULA BUSTANT CULVERT,link,POINT (90.219166 24.9652222)
R371,39.842,LRP041,24.9650278,90.2165,,KmPost,Sherpur 23 km,14609,71.99999999999562,KmPost,,,,,link,POINT (90.2165 24.9650278)
R371,40.77,LRP042,24.9628333,90.2068889,,KmPost,Sherpur 22 km,14610,928.0000000000043,KmPost,,,,,link,POINT (90.2068889 24.9628333)
R371,41.044,LRP042a,24.9621944,90.2042778,,Culvert,Box Culvert,14611,273.9999999999938,Culvert,LRP042a,20.68079365079365,D,SAYED NAGOR CULVERT,link,POINT (90.2042778 24.9621944)
R371,41.408,LRP042b,24.9616389,90.1981108,,Culvert,Box Culvert,14612,364.0000000000043,Culvert,LRP042b,5.699333333333333,C,.,link,POINT (90.1981108 24.9616389)
R371,41.77,LRP043,24.96175,90.1971663,,KmPost,Sherpur 21 km,14613,362.0000000000019,KmPost,,,,,link,POINT (90.1971663 24.96175)
R371,42.02,LRP043a,24.962854175,90.195089925,,Culvert,Box Culvert,14614,250.0,Culvert,LRP043a,25.518870967741936,D,ITAKHOLA CULVERT,link,POINT (90.195089925 24.962854175)
R371,42.77,LRP044,24.9661667,90.1888608,,KmPost,Sherpur 20 km,14615,750.0,KmPost,,,,,link,POINT (90.1888608 24.9661667)
R371,43.77,LRP045,24.967416,90.1792493,,KmPost,Sherpur 19 km,14616,1000.0,KmPost,,,,,link,POINT (90.1792493 24.967416)
R371,44.33,LRP045a,24.9718049,90.1786104,,"SideRoad,Right",Road to Shibbari (Z4609),14617,559.9999999999952,"SideRoad,Right",LRP045a,18.42206349206349,D,DUBAIL CULVERT,link,POINT (90.1786104 24.9718049)
R371,44.558,LRP045b,24.9720271,90.1763604,BS,Bridge,Bridge Start,14618,9.040000000000001,Bridge,LRP045b,9.040000000000001,C,GASHIRDIA BOX CULVERT,bridge,POINT (90.1763604 24.9720271)
R371,44.602,LRP045c,24.9720549,90.1759438,BE,Bridge,Bridge end,14619,12.367777777777778,Bridge,LRP045c,12.367777777777778,C,DAMRI SLUB CULVERT,bridge,POINT (90.1759438 24.9720549)
R371,44.77,LRP046,24.9722771,90.1741938,,KmPost,Sherpur 18 km,14620,168.00000000000637,KmPost,,,,,link,POINT (90.1741938 24.9722771)
R371,45.77,LRP047,24.9728882,90.1644722,,KmPost,Sherpur 17 km,14621,1000.0,KmPost,,,,,link,POINT (90.1644722 24.9728882)
R371,46.77,LRP048,24.9730827,90.1545,,KmPost,Sherpur 16 km,14622,1000.0,KmPost,,,,,link,POINT (90.1545 24.9730827)
R371,47.77,LRP049,24.9753882,90.145083,,KmPost,Sherpur 15 km,14623,1000.0,KmPost,,,,,link,POINT (90.145083 24.9753882)
R371,48.35,LRP049a,24.9779438,90.1382774,,Culvert,Box Culvert,14624,579.9999999999983,Culvert,LRP049a,31.69722222222222,D,Ginlatoly bridge,link,POINT (90.1382774 24.9779438)
R371,48.76,LRP049b,24.9801104,90.1352774,,Culvert,Box Culvert,14625,409.9999999999966,Culvert,LRP049b,11.999500000000001,C,CHOMBHOT CHULVERT,link,POINT (90.1352774 24.9801104)
R371,48.77,LRP050,24.9799438,90.1362219,,KmPost,Sherpur 14 km,14626,10.000000000005116,KmPost,,,,,link,POINT (90.1362219 24.9799438)
R371,49.44,LRP050a,24.980916,90.1288604,,Culvert,Box Culvert,14627,669.9999999999945,Culvert,LRP050a,37.86913043478261,D,HAGIBAGAN BOX CULVERT,link,POINT (90.1288604 24.980916)
R371,49.77,LRP051,24.981666,90.1268327,,KmPost,Sherpur 13 km,14628,330.0000000000054,KmPost,,,,,link,POINT (90.1268327 24.981666)
R371,50.77,LRP052,24.9864997,90.1185549,,KmPost,Sherpur 12 km,14629,1000.0,KmPost,,,,,link,POINT (90.1185549 24.9864997)
R371,51.77,LRP053,24.987583,90.1087778,,KmPost,Sherpur 11 km,14630,1000.0,KmPost,,,,,link,POINT (90.1087778 24.987583)
R371,52.595,LRP053a,24.9869997,90.1007222,,Culvert,Box Culvert,14631,824.9999999999957,Culvert,LRP053a,5.8,C,KAMARTEK BOX CULVERT,link,POINT (90.1007222 24.9869997)
R371,52.78,LRP054,24.9868886,90.0989441,,KmPost,Sherpur 10 km,14632,185.00000000000227,KmPost,,,,,link,POINT (90.0989441 24.9868886)
R371,52.82,LRP054a,24.9867219,90.0977774,,Culvert,Box Culvert,14633,39.99999999999915,Culvert,LRP054a,31.492790697674426,C,GABTALI BOX CULVERT,link,POINT (90.0977774 24.9867219)
R371,53.047,LRP054b,24.9862497,90.0964163,,Culvert,Box Culvert,14634,226.99999999999676,Culvert,LRP054b,4.257777777777778,C,MARJAL BOX CULVERT,link,POINT (90.0964163 24.9862497)
R371,53.78,LRP055,24.9846108,90.0893608,,KmPost,Sherpur 9 km,14635,733.0000000000041,KmPost,,,,,link,POINT (90.0893608 24.9846108)
R371,54.78,LRP056,24.984333,90.0794716,,KmPost,Sherpur 8 km,14636,1000.0,KmPost,,,,,link,POINT (90.0794716 24.984333)
R371,54.922,LRP056a,24.9841941,90.0781104,,Culvert,Box Culvert,14637,141.9999999999959,Culvert,LRP056a,12.411764705882353,C,BARMANERTEK BOX CULVERT,link,POINT (90.0781104 24.9841941)
R371,55.78,LRP057,24.9842497,90.0696104,,KmPost,Sherpur 7 km,14638,858.0000000000041,KmPost,,,,,link,POINT (90.0696104 24.9842497)
R371,56.78,LRP058,24.9856941,90.0598333,,KmPost,Sherpur 6 km,14639,1000.0,KmPost,,,,,link,POINT (90.0598333 24.9856941)
R371,57.423,LRP058a,24.9863052,90.0535278,,Culvert,Box Culvert,14640,643.0000000000007,Culvert,LRP058a,29.44340909090909,D,NOGARJOLY BOX CULVERT,link,POINT (90.0535278 24.9863052)
R371,57.78,LRP059,24.9871941,90.0501389,,KmPost,Sherpur 5 km,14641,356.9999999999993,KmPost,,,,,link,POINT (90.0501389 24.9871941)
R371,58.544,LRP059a,24.9878052,90.042583,,Culvert,Box Culvert,14642,763.9999999999958,Culvert,LRP059a,11.3940625,D,BARAICHA CULVERT,link,POINT (90.042583 24.9878052)
R371,58.78,LRP060,24.9876108,90.0403608,,KmPost,Sherpur 4 km,14643,236.0000000000042,KmPost,,,,,link,POINT (90.0403608 24.9876108)
R371,59.12,LRP060a,24.9895552,90.0394441,,"SideRoad,Right","Z 4617,Astamitala Bypass road",14644,339.9999999999963,"SideRoad,Right",LRP060a,15.618571428571428,C,Khamachor Bridge,link,POINT (90.0394441 24.9895552)
R371,59.78,LRP061,24.9919163,90.0335552,,KmPost,Sherpur 3 km,14645,660.0000000000036,KmPost,,,,,link,POINT (90.0335552 24.9919163)
R371,59.861,LRP061a,24.9925274,90.0332216,,Culvert,Box Culvert,14646,80.99999999999596,Culvert,LRP061a,12.466296296296298,C,DARIKANDI CULVERT,link,POINT (90.0332216 24.9925274)
R371,60.79,LRP062,24.9992219,90.0278049,,KmPost,Sherpur 2 km,14647,929.000000000002,KmPost,,,,,link,POINT (90.0278049 24.9992219)
R371,61.79,LRP063,25.0067222,90.0228882,,KmPost,Sherpur 1 km,14648,1000.0,KmPost,,,,,link,POINT (90.0228882 25.0067222)
R371,62.268,LRP063a,25.0099167,90.0200549,,Culvert,Box culvert,14649,478.00000000000153,Culvert,LRP063a,10.7509375,D,Patila Dua Bridge,link,POINT (90.0200549 25.0099167)
R371,62.8,LRP064,25.0139444,90.0172771,,KmPost,Sherpur 0 km,14650,531.9999999999965,KmPost,,,,,link,POINT (90.0172771 25.0139444)
R371,63.8,LRP065,25.0203327,90.0141111,,KmPost,Km post missing,14651,1000.0,KmPost,,,,,link,POINT (90.0141111 25.0203327)
R371,64.745,LRP065a,25.0286938,90.0148333,,Culvert,Box Culvert,14652,945.0000000000074,Culvert,LRP065a,25.1604,D,MEHERA BARI BOX CULVERT,link,POINT (90.0148333 25.0286938)
R371,64.8,LRP066,25.0293049,90.0149722,,KmPost,Km post missing,14653,54.99999999999261,KmPost,,,,,link,POINT (90.0149722 25.0293049)
R371,65.17,LRPE,25.0324716,90.0153056,,Others,Road end at Sherpur(Khararpar) Intersecting R460,14654,370.00000000000455,Others,,,,,link,POINT (90.0153056 25.0324716)
R450,0.0,LRPS,24.3926941,89.7063889,,Others,Start of Road from N405 at Mulibari Rail gate Saidabad more Sirajganj.,14655,0.0,Others,,,,,link,POINT (89.7063889 24.3926941)
R450,0.02,LRPSa,24.3928886,89.7063333,,RailRoadCrossing,Rail road crossing,14656,20.0,RailRoadCrossing,LRPSa,15.641024258760106,D,Kashinathpur Bridge,link,POINT (89.7063333 24.3928886)
R450,0.03,LRP001,24.3929441,89.7063333,,KmPost,Sirajganj 7 km,14657,9.999999999999998,KmPost,,,,,link,POINT (89.7063333 24.3929441)
R450,0.884,LRP002,24.4003889,89.7070278,,KmPost,Bogra 80 km,14658,854.0,KmPost,,,,,link,POINT (89.7070278 24.4003889)
R450,0.93,LRP002a,24.4007778,89.7071944,BS,Bridge,Start of Bridge,14659,14.011918735891648,Bridge,LRP002a,14.011918735891648,D,Brorechon,bridge,POINT (89.7071944 24.4007778)
R450,0.942,LRP002b,24.4008889,89.70725,BE,Culvert,End of Bridge,14660,11.9999999999999,Culvert,LRP002b,10.696847290640394,D,SHABAR BAZAR,link,POINT (89.70725 24.4008889)
R450,1.592,LRP002c,24.4062222,89.7093611,,Culvert,Box Culvert,14661,650.0000000000001,Culvert,LRP002c,27.098305084745775,D,Postagola Bridge,link,POINT (89.7093611 24.4062222)
R450,1.94,LRP003,24.409,89.7103333,,KmPost,Sirajganj 5 km,14662,347.9999999999999,KmPost,,,,,link,POINT (89.7103333 24.409)
R450,2.94,LRP004,24.4171104,89.7143056,,KmPost,Km post missing,14663,1000.0,KmPost,,,,,link,POINT (89.7143056 24.4171104)
R450,3.94,LRP005,24.4255549,89.7138889,,KmPost,Km post missing,14664,1000.0,KmPost,,,,,link,POINT (89.7138889 24.4255549)
R450,5.12,LRP006,24.4346941,89.71175,,KmPost,Info missing,14665,1180.0000000000002,KmPost,,,,,link,POINT (89.71175 24.4346941)
R450,6.12,LRP007,24.4433052,89.7130833,,KmPost,Bogra 75 km,14666,1000.0,KmPost,,,,,link,POINT (89.7130833 24.4433052)
R450,6.89,LRP007a,24.4494719,89.7143333,,"SideRoad,Left",R450 Link,14667,769.9999999999995,"SideRoad,Left",LRP007a,13.762440318302389,D,PASHIM CHARAKUL CUL,link,POINT (89.7143333 24.4494719)
R450,7.12,LRP008,24.4518333,89.7157222,,KmPost,Km post missing,14668,230.00000000000043,KmPost,,,,,link,POINT (89.7157222 24.4518333)
R450,8.12,LRP009,24.4599722,89.7192493,,KmPost,Km post missing,14669,999.9999999999991,KmPost,,,,,link,POINT (89.7192493 24.4599722)
R450,8.19,LRP009a,24.459102759770115,89.71927835402299,,"SideRoad,Left",R451,14670,70.00000000000028,"SideRoad,Left",LRP009a,11.624104046242774,D,.,link,POINT (89.71927835402299 24.459102759770115)
R450,8.99,LRPE,24.4491663,89.7196104,,Others,End at Old Zail Khana more Sirajganj,14671,800.0000000000007,Others,,,,,link,POINT (89.7196104 24.4491663)
R451,0.0,LRPS,24.422916,89.5963886,,Others,Start from N 405 at Nalka more Sirajganj.,14672,0.0,Others,,,,,link,POINT (89.5963886 24.422916)
R451,0.118,LRPSa,24.4237216,89.5971663,,Culvert,Box Culvert,14673,118.0,Culvert,LRPSa,15.641024258760106,D,Kashinathpur Bridge,link,POINT (89.5971663 24.4237216)
R451,0.91,LRPSb,24.429666,89.6012222,BS,Bridge,Baily Bridge start,14674,12.752515337423311,Bridge,LRPSb,12.752515337423311,D,TANARI BOTTOLA CULVERT,bridge,POINT (89.6012222 24.429666)
R451,0.96,LRPSc,24.4300827,89.6016389,BE,Bridge,Baily Bridge end,14675,8.948490566037735,Bridge,LRPSc,8.948490566037735,D,PORISPUR BOX CULVERT,bridge,POINT (89.6016389 24.4300827)
R451,1.0,LRP001,24.4302771,89.6019444,,KmPost,Km post missing,14676,40.000000000000036,KmPost,,,,,link,POINT (89.6019444 24.4302771)
R451,2.0,LRP002,24.4349997,89.6102778,,KmPost,Km post missing,14677,1000.0,KmPost,,,,,link,POINT (89.6102778 24.4349997)
R451,2.586,LRP002a,24.438333,89.615,,Culvert,2 vevt Box Culvert,14678,585.9999999999999,Culvert,LRP002a,14.011918735891648,D,Brorechon,link,POINT (89.615 24.438333)
R451,3.0,LRP003,24.4411108,89.6172771,,KmPost,Km post missing,14679,414.00000000000017,KmPost,,,,,link,POINT (89.6172771 24.4411108)
R451,3.82,LRP003a,24.4454719,89.6230549,,Culvert,Box Culvert,14680,819.9999999999999,Culvert,LRP003a,15.007563025210084,D,KODDA BRIDGE,link,POINT (89.6230549 24.4454719)
R451,4.0,LRP004,24.445833,89.6255549,,KmPost,Km post missing,14681,180.00000000000017,KmPost,,,,,link,POINT (89.6255549 24.445833)
R451,4.829,LRP004a,24.4469441,89.6324993,,Culvert,2 vent Box Culvert,14682,828.9999999999998,Culvert,LRP004a,6.8,D,Bypile Bridge,link,POINT (89.6324993 24.4469441)
R451,5.0,LRP005,24.4472219,89.6355552,,KmPost,Km post missing,14683,171.00000000000026,KmPost,,,,,link,POINT (89.6355552 24.4472219)
R451,5.903,LRP005a,24.448333,89.643333,,Monument,Durjoy Bangla,14684,902.9999999999995,Monument,LRP005a,6.0,D,.,link,POINT (89.643333 24.448333)
R451,6.0,LRP006,24.4486108,89.6452774,,KmPost,Km post missing,14685,97.00000000000043,KmPost,,,,,link,POINT (89.6452774 24.4486108)
R451,6.585,LRP006a,24.448333,89.65,BS,Bridge,Bridge start,14686,14.318190709046453,Bridge,LRP006a,14.318190709046453,D,.,bridge,POINT (89.65 24.448333)
R451,6.645,LRP006b,24.448333,89.6505556,BE,Bridge,Bridge end,14687,10.155562499999998,Bridge,LRP006b,10.155562499999998,D,MASH GAIT BOX,bridge,POINT (89.6505556 24.448333)
R451,7.0,LRP007,24.448333,89.6552778,,KmPost,Km post missing,14688,355.00000000000045,KmPost,,,,,link,POINT (89.6552778 24.448333)
R451,8.0,LRP008,24.4488886,89.665,,KmPost,Km post missing,14689,1000.0,KmPost,,,,,link,POINT (89.665 24.4488886)
R451,9.0,LRP009,24.4480552,89.6744438,,KmPost,Km post missing,14690,1000.0,KmPost,,,,,link,POINT (89.6744438 24.4480552)
R451,10.0,LRP010,24.45275,89.6828604,,KmPost,Km post missing,14691,1000.0,KmPost,,,,,link,POINT (89.6828604 24.45275)
R451,10.597,LRP010a,24.4544444,89.6874997,BS,Bridge,Bridge start,14692,15.930758620689655,Bridge,LRP010a,15.930758620689655,D,Fulbaria Bridge(Left),bridge,POINT (89.6874997 24.4544444)
R451,10.637,LRP010b,24.4547222,89.6880552,BE,Bridge,Bridge end,14693,12.80155737704918,Bridge,LRP010b,12.80155737704918,D,NOYAPARA CULVERT,bridge,POINT (89.6880552 24.4547222)
R451,10.845,LRP010c,24.4541667,89.6899997,,"SideRoad,Left",Left Z 5401,14694,208.00000000000017,"SideRoad,Left",LRP010c,4.15,D,ADUPUR CULVERT,link,POINT (89.6899997 24.4541667)
R451,11.0,LRP011,24.4536111,89.6924997,,KmPost,Km post missing,14695,154.99999999999937,KmPost,,,,,link,POINT (89.6924997 24.4536111)
R451,12.0,LRP012,24.4508333,89.7011111,,KmPost,Km post missing,14696,1000.0,KmPost,,,,,link,POINT (89.7011111 24.4508333)
R451,12.337,LRP012a,24.4518333,89.7023333,,Monument,Muktir sopan,14697,336.9999999999998,Monument,LRP012a,14.478867313915858,D,KHAS PARA BOX CULVERT,link,POINT (89.7023333 24.4518333)
R451,12.711,LRP012b,24.4525,89.7055556,BS,Bridge,Bridge  start,14698,11.538999999999998,Bridge,LRP012b,11.538999999999998,D,DAWAN BAG BOX CULVERT,bridge,POINT (89.7055556 24.4525)
R451,12.743,LRP012c,24.4522222,89.7061111,BE,Bridge,Bridge  end,14699,10.396875,Bridge,LRP012c,10.396875,D,NASHADPUR BOX CULVERT,bridge,POINT (89.7061111 24.4522222)
R451,12.8,LRP012d,24.4524722,89.7065,,"SideRoad,Right",Right Z 5402,14700,57.000000000000384,"SideRoad,Right",LRP012d,8.286538461538461,D,SOALAX R.C.C,link,POINT (89.7065 24.4524722)
R451,13.0,LRP013,24.451434033910036,89.70921048442908,,KmPost,Km post missing,14701,199.9999999999993,KmPost,,,,,link,POINT (89.70921048442908 24.451434033910036)
R451,13.378,LRP013a,24.4494719,89.7143333,,"SideRoad,Right",Right R450,14702,378.0000000000001,"SideRoad,Right",LRP013a,5.6,D,Madanpur Bridge.(L),link,POINT (89.7143333 24.4494719)
R451,14.0,LRP014,24.4548056,89.7166389,,KmPost,Km post missing,14703,621.9999999999999,KmPost,,,,,link,POINT (89.7166389 24.4548056)
R451,14.44,LRPE,24.4581389,89.7180827,,Others,End at Hosenpur bot tala more Sirajganj,14704,439.9999999999995,Others,,,,,link,POINT (89.7180827 24.4581389)
R460,0.0,LRPS,24.9075556,89.9501389,,Others,Road start from N4,14705,0.0,Others,,,,,link,POINT (89.9501389 24.9075556)
R460,0.172,LRPSa,24.9075278,89.9518056,,Culvert,Box culvert,14706,172.0,Culvert,LRPSa,15.641024258760106,D,Kashinathpur Bridge,link,POINT (89.9518056 24.9075278)
R460,0.524,LRPSb,24.9075278,89.9553889,,Culvert,Box culvert,14707,352.00000000000006,Culvert,LRPSb,12.752515337423311,D,TANARI BOTTOLA CULVERT,link,POINT (89.9553889 24.9075278)
R460,0.892,LRPSc,24.90838680168067,89.95772972016808,,Culvert,Box culvert,14708,368.0,Culvert,LRPSc,8.948490566037735,D,PORISPUR BOX CULVERT,link,POINT (89.95772972016808 24.90838680168067)
R460,1.0,LRP001,24.9086389,89.9584167,,KmPost,Km post missing,14709,107.99999999999999,KmPost,,,,,link,POINT (89.9584167 24.9086389)
R460,1.01,LRP001a,24.9093056,89.9593611,,Culvert,Box culvert,14710,10.000000000000009,Culvert,LRP001a,5.890000000000001,D,.,link,POINT (89.9593611 24.9093056)
R460,1.293,LRP001b,24.9111944,89.96125,,Culvert,Box culvert,14711,282.99999999999994,Culvert,LRP001b,9.194088397790054,D,Salehpur Bridge(right),link,POINT (89.96125 24.9111944)
R460,1.314,LRP001c,24.9113611,89.9614167,,RailRoadCrossing,Rail road crossing,14712,21.000000000000128,RailRoadCrossing,LRP001c,23.136831683168317,D,MIRAR HAT 2 SLAB CULVERT,link,POINT (89.9614167 24.9113611)
R460,1.319,LRP001d,24.91139318793104,89.96144830862069,,Culvert,Box culvert,14713,4.999999999999893,Culvert,LRP001d,8.080789473684211,D,BAGMARA,link,POINT (89.96144830862069 24.91139318793104)
R460,1.604,LRP001e,24.9132222,89.96325,,Culvert,Box culvert,14714,285.0000000000001,Culvert,LRP001e,7.586842105263158,D,.,link,POINT (89.96325 24.9132222)
R460,1.944,LRP001f,24.915,89.9656389,,Culvert,Box culvert,14715,339.9999999999999,Culvert,LRP001f,3.4,A,Alirjahal( 2),link,POINT (89.9656389 24.915)
R460,2.0,LRP002,24.9150833,89.9656944,,KmPost,Km post missing,14716,56.00000000000005,KmPost,,,,,link,POINT (89.9656944 24.9150833)
R460,2.312,LRP002a,24.9184438,89.9666111,,Culvert,Box culvert,14717,311.99999999999983,Culvert,LRP002a,14.011918735891648,D,Brorechon,link,POINT (89.9666111 24.9184438)
R460,2.665,LRP002b,24.9216104,89.9672771,BS,Bridge,Start of the bridge,14718,10.696847290640394,Bridge,LRP002b,10.696847290640394,D,SHABAR BAZAR,bridge,POINT (89.9672771 24.9216104)
R460,3.113,LRP002c,24.9254438,89.968416,BE,Bridge,End of the bridge,14719,27.098305084745775,Bridge,LRP002c,27.098305084745775,D,Postagola Bridge,bridge,POINT (89.968416 24.9254438)
R460,3.28,LRP003,24.9265549,89.968416,,KmPost,Sherpur 14 km,14720,166.99999999999983,KmPost,,,,,link,POINT (89.968416 24.9265549)
R460,3.568,LRP003a,24.9290827,89.9674716,,Culvert,Box culvert,14721,288.0000000000002,Culvert,LRP003a,15.007563025210084,D,KODDA BRIDGE,link,POINT (89.9674716 24.9290827)
R460,4.236,LRP004,24.9300271,89.9670271,,KmPost,Sherpur 13 km,14722,667.9999999999997,KmPost,,,,,link,POINT (89.9670271 24.9300271)
R460,5.302,LRP005,24.9382219,89.9630556,,KmPost,Sherpur 12 km,14723,1065.9999999999998,KmPost,,,,,link,POINT (89.9630556 24.9382219)
R460,6.14,LRP005a,24.948575190476188,89.96267865961906,,Culvert,Box culvert,14724,838.0000000000001,Culvert,LRP005a,6.0,D,.,link,POINT (89.96267865961906 24.948575190476188)
R460,6.352,LRP006,24.9511944,89.9625833,,KmPost,Sherpur 11 km,14725,212.00000000000063,KmPost,,,,,link,POINT (89.9625833 24.9511944)
R460,7.38,LRP007,24.96,89.9644444,,KmPost,Sherpur 10  km,14726,1027.9999999999995,KmPost,,,,,link,POINT (89.9644444 24.96)
R460,7.543,LRP007a,24.96143110819512,89.96454159570732,,"SideRoad,Left",Z 4606 to Bakshiganj,14727,163.00000000000026,"SideRoad,Left",LRP007a,13.762440318302389,D,PASHIM CHARAKUL CUL,link,POINT (89.96454159570732 24.96143110819512)
R460,8.405,LRP008,24.9689993,89.9650556,,KmPost,Sherpur 9 km,14728,861.9999999999992,KmPost,,,,,link,POINT (89.9650556 24.9689993)
R460,9.414,LRP009,24.9772771,89.9679716,,KmPost,Sherpur 8 km,14729,1009.0000000000003,KmPost,,,,,link,POINT (89.9679716 24.9772771)
R460,9.632,LRP009a,24.979166,89.9688327,,"SideRoad,Left",Z 4606 to Bakshiganj,14730,217.99999999999997,"SideRoad,Left",LRP009a,11.624104046242774,D,.,link,POINT (89.9688327 24.979166)
R460,10.438,LRP010,24.9809993,89.9726938,,KmPost,Sherpur 7  km,14731,806.0000000000009,KmPost,,,,,link,POINT (89.9726938 24.9809993)
R460,11.265,LRP010a,24.9818604,89.9839441,,Culvert,Box Culvert,14732,827.0,Culvert,LRP010a,15.930758620689655,D,Fulbaria Bridge(Left),link,POINT (89.9839441 24.9818604)
R460,11.436,LRP011,24.9821104,89.9855552,,KmPost,Sherpur 6 km,14733,170.99999999999937,KmPost,,,,,link,POINT (89.9855552 24.9821104)
R460,11.496,LRP011a,24.982416,89.9861663,,Culvert,Box culvert,14734,60.0000000000005,Culvert,LRP011a,12.8524025974026,D,NAYABARI KASPUR BOX CULVERT,link,POINT (89.9861663 24.982416)
R460,12.432,LRP012,24.9844441,89.9950552,,KmPost,Sherpur 5 km,14735,936.0,KmPost,,,,,link,POINT (89.9950552 24.9844441)
R460,12.921,LRP012a,24.9864441,89.9993052,,Culvert,Box culvert,14736,488.999999999999,Culvert,LRP012a,14.478867313915858,D,KHAS PARA BOX CULVERT,link,POINT (89.9993052 24.9864441)
